,userid,payorder,general_isgroup,paid,state,买手入驻申请,入驻,分享有奖,拼团详情,火球买手
915,5ad0182458f66b2e3477c991,0,,,,,,,,
916,5acfad26b96dcb3959ebc46b,0,,,,,,,,
917,5acf85151198a238574155f5,0,,,,,,,,
918,5acf954c6077d1151e930b01,0,,,,,,,,
919,5ad01c03c077bc70096759d5,0,,,,,,,,
920,5acffed8ac545f6b385a4990,1,,,,,,,,
921,5ad07bd4b31aaa7021bb9f05,0,,,,,,,,
922,5ad0189b64fc0b48483f0ea9,0,,,,,,,,
923,5ad03bb222defc47ea2108be,0,,,,,,,,
924,5acf66141198a2385739047b,0,,,,,,,,
925,5ad0121c8471893981b89b17,1,,,,,,,,
926,5ad06e762dbd85702aa0cda2,0,,,,,,,,
927,5ad033c4bf06f46f097342b1,0,,,,,,,,
928,5ad0b7752e6b536f0f3e0064,0,,,,,,,,
929,58d5cbfd02bc756df87d9a85,0,,,,,,,,
930,5acf8a5f0f015e1511c683ac,0,,,,,,,,
931,5ad05080b54aae483e47c5e1,0,,,,,,,,
932,5acf8769402a596ad5753585,0,,,,,,,,
933,5ad04af21f0ca62f3b0e1ee4,0,,,,,,,,
934,5ad066556b4d03488ad71737,0,,,,,,,,
935,5ad0b4d2c077bc700989662d,0,,,,,,,,
936,5ad09110450fbc6efedd34ff,0,,,,,,,,
937,5ad098ee450fbc6efeded6fa,0,,,,,,,,
938,5ad033b858f66b2e347e5aae,0,,,,,,,,
939,5ad06b1b2dbd85702aa0179e,0,,,,,,,,
940,5ad0814ce1eefe489607cd43,0,,,,,,,,
941,5ad07003d0d3372f5360ef85,0,,,,,,,,
942,5acfe1bbc65e2e1663037937,0,,,,,,,,
943,5ad01700699cc62e46f9f906,0,,,,,,,,
944,5ad0a413699cc62e46191971,0,,,,,,,,
945,5ad00ef4ac545f6b385def72,0,,,,,,,,
946,5ad02ae564fc0b48484342a0,0,,,,,,,,
947,5ad08680d0d3372f5365c1fa,0,,,,,,,,
948,5ad033112dbd85702a93d2a3,0,,,,,,,,
949,5ad095cfecfb9e2e3a256297,0,,,,,,,,
950,5ad06b361f0ca62f3b150698,0,,,,0.0,1.0,0.0,0.0,0.0
951,5ad028a7450fbc6efec6b36b,1,,,,,,,,
952,5acdf363f124a74427be2536,0,,,,,,,,
953,5acf98d4331a0b15f47a0943,0,,,,,,,,
954,5ad06cce0a6fa92f888e906a,0,,,,,,,,
955,5ad0ac9d6b4d03488ae68e67,0,,,,,,,,
956,5ad07295bf06f46f0980e2a3,1,,,,,,,,
957,5ad03399b31aaa7021ab9d7e,0,,,,,,,,
958,5ad0c14df716a54769a0ef71,0,,,,,,,,
959,5ad0ac6558f66b2e3498956b,0,,,,,,,,
960,5ad05ab5897de54763859c22,0,,,,,,,,
961,5ad097c8b54aae483e571a0b,1,,,,,,,,
962,5ad08e12897de5476390a81d,0,,,,,,,,
963,5ad06eabecfb9e2e3a1cef16,0,,,,,,,,
964,5acffc927b9a58385d112e49,0,,,,,,,,
965,5ad0571de1eefe4896fec4be,0,,,,,,,,
966,5acf85455f081c394d9baf46,1,,,,0.0,0.0,0.0,0.0,2.0
967,5ad043cfe1eefe4896fabff9,0,,,,0.0,0.0,2.0,0.0,0.0
968,5ad00830402a596ad57fd68f,0,,,,,,,,
969,5ad036d422defc47ea1fd90f,0,,,,,,,,
970,5ad0b15b1f0ca62f3b24638e,0,,,,,,,,
971,5acff637331a0b15f47f4031,0,,,,,,,,
972,5ad04e0d2d0c2a2e3fd07475,0,,,,,,,,
973,5ad0307b0a6fa92f88814235,0,,,,,,,,
974,5ad0d1c122defc47ea4345a5,0,,,,,,,,
975,5ad03014897de547637c39ff,0,,,,0.0,0.0,1.0,0.0,0.0
976,5ad09105c077bc700981736e,0,,,,,,,,
977,5ad014c8f4edea6f04449780,0,,,,,,,,
978,5ad0036ac65e2e1663096221,0,,,,,,,,
979,5ad0497058f66b2e348354e4,0,,,,,,,,
980,5ad009901f97433851c0c686,0,,,,,,,,
981,5acffdbe5f081c394da48b2d,0,,,,0.0,0.0,0.0,0.0,1.0
982,5ad08bb8e1eefe48960a09ce,0,,,,,,,,
983,5ad0149a64fc0b48483e2106,0,,,,0.0,0.0,1.0,0.0,0.0
984,5ad0a780c077bc7009863d37,0,,,,,,,,
985,5ad05396b54aae483e4870a2,0,,,,,,,,
986,5ad04f27bf06f46f097966d6,0,,,,,,,,
987,5ad00db89cf6793863618afd,0,,,,,,,,
988,5ad044eabf06f46f0977391a,0,,,,,,,,
989,5ad02db5d0d3372f53525f7c,0,,,,,,,,
990,5ad0411a0a6fa92f8885381d,1,,,,,,,,
991,5ad0caa72862a62f347f1bc8,0,,,,,,,,
992,5ad0bbdad0d3372f5371fb87,0,,,,,,,,
993,5ad0bf4cbf06f46f099287ea,0,,,,,,,,
994,5ad01a782d0c2a2e3fc4cb57,0,,,,,,,,
995,5ad03a19ecfb9e2e3a11ca3d,0,,,,,,,,
996,5ad012281198a238574ee6a0,0,,,,,,,,
997,5ad005f00f015e1511cffe32,0,,,,,,,,
998,5ad033d36b4d03488acbbc6d,0,,,,,,,,
999,5acf87e08e3ce21657175d8f,0,,,,,,,,
1000,5ad016471f0ca62f3b0218ad,0,,,,,,,,
1001,5ad0394c2e6b536f0f226c14,0,,,,,,,,
1002,5ad05d7b0a6fa92f888b20e6,1,,,,,,,,
1003,5ad0bd15b31aaa7021caa0a6,0,,,,,,,,
1004,5ad04b0ab54aae483e46ab71,0,,,,,,,,
1005,5ad010aaac545f6b385e52f4,0,,,,,,,,
1006,5ad08e3d2862a62f3470b1dc,0,,,,,,,,
1007,5ad0c613b40344705734f6a5,0,,,,,,,,
1008,5ad07223897de547638a990d,0,,,,,,,,
1009,5acfa1138471893981adfc94,0,,,,,,,,
1010,5ad0ca1522defc47ea413b54,0,,,,,,,,
1011,5ad03866f716a547698225c4,0,,,,,,,,
1012,5ad01070b96dcb3959f5f893,0,,,,,,,,
1013,5ad07a265fabdf47f0135127,0,,,,,,,,
1014,5ad0a72c1f0ca62f3b21fa7d,1,,,,,,,,
1015,5ad0bd5c1f0ca62f3b275dc7,1,,,,,,,,
1016,5ad0a46c5fabdf47f01caf4b,0,,,,,,,,
1017,5ad0c15cc077bc70098ca3ed,0,,,,,,,,
1018,5ad03310699cc62e46008e6f,0,,,,,,,,
1019,5ad017950a6fa92f887b4b33,0,,,,,,,,
1020,5ad0b01ab4034470572f34b1,0,,,,,,,,
1021,5ad0c09f897de547639c812e,0,,,,,,,,
1022,5acfc8818471893981aea7b3,0,,,,,,,,
1023,5acfdfbb5f081c394d9fcf9e,0,,,,,,,,
1024,5ad0740d699cc62e460edb83,0,,,,,,,,
1025,5ad010d43b855b6ae1ea0685,0,,,,,,,,
1026,5ad00d7e606d0c6b2d144f8f,0,,,,,,,,
1027,5ad0bcfdd0d3372f53724b44,1,,,,0.0,0.0,0.0,0.0,1.0
1028,5ad073e11f0ca62f3b16e7a7,0,,,,,,,,
1029,5ad01328c077bc70096549e7,0,,,,,,,,
1030,5aa7e21f89167a6a3a81fa6a,0,,,,,,,,
1031,5ad0b50cb54aae483e5dc50a,0,,,,,,,,
1032,5ad0afebf716a547699c76c4,0,,,,,,,,
1033,5acff1593dd6406a87f96f48,1,,,,,,,,
1034,5ad0cfe1b40344705737850e,1,,,,,,,,
1035,5ad0274422defc47ea1c681d,0,,,,,,,,
1036,5ad0319c58f66b2e347ddcf4,0,,,,,,,,
1037,5ad085052d0c2a2e3fdc46b9,0,,,,,,,,
1038,5ad077c62dbd85702aa2e20a,0,,,,,,,,
1039,5ad023a02dbd85702a905303,0,,,,,,,,
1040,5ad0868e897de547638f12e4,0,,,,,,,,
1041,5ad052e62862a62f3463dcaf,0,,,,,,,,
1042,5ad01319ecfb9e2e3a08de9f,0,,,,,,,,
1043,5ad0b300c077bc700988f007,0,,,,,,,,
1044,5acf8f630f015e1511c71a18,0,,,,,,,,
1045,5ad00de1ac545f6b385dab6f,0,,,,,,,,
1046,5acfecee0d39e8150caa1de9,0,,,,,,,,
1047,5ad04db4d0d3372f53599ebf,0,,,,,,,,
1048,5ad067fb1f0ca62f3b144089,0,,,,,,,,
1049,5ad030422862a62f345c56f0,0,,,,0.0,13.0,0.0,0.0,0.0
1050,5ad05d2e64fc0b48484e7f95,0,,,,,,,,
1051,5ad0542f58f66b2e3485a2e9,0,,,,,,,,
1052,5acf876b7b9a58385d08b2f6,0,,,,,,,,
1053,5ad0cb0864fc0b484867fce2,0,,,,,,,,
1054,5ad0c0b1b403447057336c01,0,,,,,,,,
1055,5ad049dbc077bc70097229f0,0,,,,,,,,
1056,5ad0c0bde1eefe4896164784,1,,,,,,,,
1057,59c3cb70d8996127cd70e7bb,0,,,,,,,,
1058,5ad079d55fabdf47f0134154,0,,,,,,,,
1059,5ad0919158f66b2e34929c21,0,,,,,,,,
1060,5acf9b783e75236a018fe46e,0,,,,,,,,
1061,5ad098711f0ca62f3b1ebb0b,1,5ad098711f0ca62f3b1ebb0b,True,delivered,,,,,
1062,5ad01ce1c077bc7009678812,0,,,,0.0,0.0,2.0,0.0,0.0
1063,5ad028b2699cc62e46fe2ef4,0,,,,,,,,
1064,5ad09796b31aaa7021c1859a,0,,,,,,,,
1065,5ad0c0360a6fa92f88a1681c,0,,,,,,,,
1066,5ad03a44897de547637ecc32,0,,,,,,,,
1067,5ad0462ee1eefe4896fb35c7,0,,,,,,,,
1068,5ad005753e75236a0197f043,0,,,,,,,,
1069,5ad05b9f2862a62f3465c4e5,0,,,,0.0,0.0,3.0,0.0,0.0
1070,5acf84296077d1151e90a7c2,0,,,,,,,,
1071,5ad055452d0c2a2e3fd20085,0,,,,,,,,
1072,5ad0896022defc47ea31a36c,0,,,,,,,,
1073,5acffd0a0f015e1511ce1165,0,,,,,,,,
1074,5ad09fea2e6b536f0f385c23,0,,,,,,,,
1075,5ad04c4e2862a62f34628ad7,0,,,,,,,,
1076,5ad086ab58f66b2e349067cf,1,,,,,,,,
1077,5ad01608e1eefe4896efd374,0,,,,,,,,
1078,5a7441749431fd73e0f262fc,0,,,,,,,,
1079,5ad02fe2f716a54769801c0e,0,,,,,,,,
1080,5ad0a293f716a54769994125,0,,,,,,,,
1081,5ad010ba7b9a58385d15a5b4,1,,,,,,,,
1082,5acf25e97756e73375e033e5,0,,,,,,,,
1083,5ad0bde9bf06f46f09921eb2,0,,,,,,,,
1084,5ad0322e1f0ca62f3b088073,0,,,,,,,,
1085,5ad037192d0c2a2e3fcb5e4a,0,,,,,,,,
1086,5ad061452d0c2a2e3fd483e0,0,,,,0.0,0.0,2.0,0.0,1.0
1087,5ad024c6bf06f46f096fd0b2,0,,,,,,,,
1088,5ad0c89eecfb9e2e3a31824c,0,,,,,,,,
1089,5ad0042d3b855b6ae1e72d13,1,,,,,,,,
1090,5acfe0315f081c394d9fd9b1,0,,,,,,,,
1091,5ad097ea5fabdf47f019d1a2,0,,,,,,,,
1092,5ad08799f716a54769936b38,0,,,,,,,,
1093,5ad0a4aa450fbc6efee15054,1,,,,,,,,
1094,5ad0af05b31aaa7021c70c3b,0,,,,,,,,
1095,5ad0b1016b4d03488ae78c2b,0,,,,,,,,
1096,5ad0b9861f0ca62f3b266efb,0,,,,,,,,
1097,5ad02235f4edea6f0447e844,0,,,,,,,,
1098,5ad02653ecfb9e2e3a0d3d99,1,,,,,,,,
1099,5ad066aa2d0c2a2e3fd5ad58,0,,,,,,,,
1100,5ad01a11f4edea6f0445e8b5,0,,,,,,,,
1101,5ad06c5fb403447057203a13,0,,,,,,,,
1102,5acf83bd5f081c394d9b60b7,0,,,,,,,,
1103,5ad073762d0c2a2e3fd886a2,0,,,,,,,,
1104,59e96b1fb9c37c10672f83a3,0,,,,,,,,
1105,5ad0a0ba699cc62e46185804,0,,,,,,,,
1106,5ad0d20cd0d3372f5377d9f7,0,,,,,,,,
1107,5ad075205fabdf47f0124665,0,,,,,,,,
1108,5ad0cec8b403447057373872,0,,,,,,,,
1109,5ad04000699cc62e46039209,0,,,,,,,,
1110,5ad08f41450fbc6efedcdc15,0,,,,,,,,
1111,5ad0227d64fc0b484841603c,0,,,,,,,,
1112,5ad071c0ecfb9e2e3a1d9bac,0,,,,,,,,
1113,5ad08779d0d3372f5365ff2a,0,,,,,,,,
1114,5ad01628699cc62e46f9c9a4,0,,,,,,,,
1115,5acfe2a2243cbe6a8dcda011,0,,,,,,,,
1116,5ad0891abf06f46f0985f7d9,0,,,,,,,,
1117,5acfd8cf3ed3c3164754e139,0,,,,0.0,0.0,2.0,0.0,2.0
1118,5ad0ae37450fbc6efee3864e,0,,,,,,,,
1119,5ad0563abf06f46f097ad2e4,0,,,,,,,,
1120,5acffc02243cbe6a8dd1def6,0,,,,,,,,
1121,5ad0cde4d0d3372f5376e352,0,,,,,,,,
1122,5ad0c99ef4edea6f046e56dc,1,,,,,,,,
1123,5ad0abbcbf06f46f098d8692,0,,,,,,,,
1124,5acf8cbf8e3ce2165718043c,0,,,,,,,,
1125,5acf832f331a0b15f4774d63,0,,,,,,,,
1126,5ad0887decfb9e2e3a2279dc,0,,,,,,,,
1127,5ad0c9b0b40344705735f1d2,0,,,,,,,,
1128,5ad0ad9bf716a547699bec8e,1,,,,,,,,
1129,5ad0abd8f716a547699b7f96,0,,,,,,,,
1130,5ad034f4f716a54769815dfb,0,,,,,,,,
1131,5ad096a02d0c2a2e3fe01f28,0,,,,,,,,
1132,5ad094845fabdf47f0191884,0,,,,,,,,
1133,5ad0316b2dbd85702a936ca5,1,,,,,,,,
1134,5ad0ccfc450fbc6efeeb9c65,0,,,,,,,,
1135,5ad05e86ecfb9e2e3a1970c9,1,,,,,,,,
1136,5ad072902862a62f346aaa46,0,,,,,,,,
1137,5acf909c3ed3c3164752c807,1,,,,,,,,
1138,5ad0a506e1eefe48960f698d,0,,,,,,,,
1139,5a9b8ef366452856816d6d10,1,,,,,,,,
1140,5ad063b7e1eefe48960160d6,0,,,,,,,,
1141,5ad0ca61b54aae483e639446,0,,,,,,,,
1142,5ad07dbd0a6fa92f889257db,0,,,,,,,,
1143,5ad04d7d897de5476382e2d5,0,,,,0.0,0.0,1.0,0.0,0.0
1144,5ad095ff0a6fa92f88976cc7,1,,,,,,,,
1145,5ad02c1eecfb9e2e3a0e9707,1,,,,,,,,
1146,5ad031ddb31aaa7021ab2fa5,0,,,,,,,,
1147,5ad0d3722862a62f348152f3,0,,,,,,,,
1148,5ad08d2d58f66b2e3491c8ef,0,,,,,,,,
1149,5acf890f1198a238574207a0,0,,,,,,,,
1150,5ad0140f2e6b536f0f19d722,0,,,,,,,,
1151,5ad0cf251f0ca62f3b2c344c,0,,,,,,,,
1152,5ad00fdd331a0b15f484eb42,0,,,,,,,,
1153,5acf924f0f015e1511c76a0b,0,,,,,,,,
1154,5ad05ebcf716a547698a8110,0,,,,,,,,
1155,5acfff658471893981b47da6,1,,,,,,,,
1156,5ad03b7d64fc0b48484727dd,0,,,,,,,,
1157,5ad084345fabdf47f0158506,0,,,,,,,,
1158,5ad05fa42862a62f3466a0f5,0,,,,,,,,
1159,5ad0abddf4edea6f0466825d,0,,,,,,,,
1160,5ad07a836b4d03488adba9f4,0,,,,,,,,
1161,5acdfbd6b98f183d7725e499,0,,,,0.0,0.0,1.0,0.0,0.0
1162,5ad04fc022defc47ea2533b3,1,,,,,,,,
1163,5ad0bc7fb54aae483e5fbca4,1,,,,,,,,
1164,5ad0af95f4edea6f04676c65,0,,,,,,,,
1165,5ad0174becfb9e2e3a09c316,0,,,,,,,,
1166,5ad0b339e1eefe489612bf94,0,,,,,,,,
1167,5ad082306b4d03488add5b86,0,,,,,,,,
1168,5acf91197b9a58385d0a052f,0,,,,,,,,
1169,5ad01479b31aaa7021a41cf3,0,,,,,,,,
1170,5ad0ba701f0ca62f3b26a805,0,,,,,,,,
1171,5ad007d86077d1151e9c4506,0,,,,,,,,
1172,5ad0c373f716a54769a18814,0,,,,,,,,
1173,5ad03a37d0d3372f53554b0c,0,,,,,,,,
1174,5ad04d0e2e6b536f0f26c265,0,,,,,,,,
1175,5acff9253e75236a019549c4,0,,,,,,,,
1176,5acf3e7081e568327a041fbf,0,,,,,,,,
1177,5ad0826f2d0c2a2e3fdbc1fc,0,,,,,,,,
1178,5ad08bf91f0ca62f3b1c203f,0,,,,,,,,
1179,5ad098c62dbd85702aa9cc0f,0,,,,,,,,
1180,5ad0ccd22dbd85702ab6c002,0,,,,,,,,
1181,5ad03726b54aae483e420e0d,1,,,,,,,,
1182,5a97d4d3a862402d8796a1ed,0,,,,,,,,
1183,5ad0131df716a54769796248,0,,,,,,,,
1184,5acfbf858471893981ae8a9f,0,,,,,,,,
1185,5ad061ccecfb9e2e3a1a3549,0,,,,,,,,
1186,5ad06a90c077bc7009792069,0,,,,,,,,
1187,5ad0a7126b4d03488ae5533c,0,,,,,,,,
1188,5ad06d760a6fa92f888eb21d,0,,,,,,,,
1189,5ad00af93dd6406a87feead6,0,,,,,,,,
1190,5ad09c6d2dbd85702aaa961d,0,,,,,,,,
1191,5ad057180a6fa92f8889cb78,0,,,,,,,,
1192,5ad010c85f081c394da8d2e1,0,,,,,,,,
1193,5ad00fe00d39e8150cb1764f,0,,,,,,,,
1194,5ad080e464fc0b4848565f2d,0,,,,,,,,
1195,5ad0b7745fabdf47f0217310,0,,,,,,,,
1196,5ad03164f4edea6f044b734e,0,,,,,,,,
1197,5ad0401df716a54769840aed,0,,,,,,,,
1198,5ad0159c2e6b536f0f1a2bb6,0,,,,,,,,
1199,5acff1fdc65e2e166305c117,0,,,,,,,,
1200,5acff8715f081c394da37d76,0,,,,0.0,0.0,0.0,0.0,1.0
1201,5ad047692e6b536f0f258c58,0,,,,,,,,
1202,5ad08e83f716a5476994fa5e,0,,,,,,,,
1203,5ad0648fc077bc700977d4bb,0,,,,,,,,
1204,5ad079bc450fbc6efed85d1a,0,,,,,,,,
1205,5ad08a046b4d03488adf08aa,0,,,,,,,,
1206,5ad04a9164fc0b48484a7d55,0,,,,,,,,
1207,5ad01f76897de54763787302,0,,,,,,,,
1208,5ad0bedf450fbc6efee7a739,1,,,,,,,,
1209,5ad073240a6fa92f8890030f,0,,,,,,,,
1210,5ad03e82897de547637fb233,0,,,,,,,,
1211,5acf9d0e3ed3c3164753a8cc,0,,,,,,,,
1212,5ad001378471893981b4ea8c,0,,,,,,,,
1213,5ad087882862a62f346f3f4b,0,,,,,,,,
1214,5ad0c41a897de547639d7750,0,,,,,,,,
1215,5ad022aef716a547697d1e1f,0,,,,,,,,
1216,5ad0b00f2d0c2a2e3fe5bdc2,1,,,,0.0,0.0,0.0,0.0,1.0
1217,5ad03e3b2dbd85702a968e1a,0,,,,,,,,
1218,5ad0bcab58f66b2e349c9d5d,0,,,,,,,,
1219,5ad0ac856b4d03488ae688ad,0,,,,0.0,0.0,0.0,0.0,2.0
1220,5ad0773e2e6b536f0f2fa9ca,0,,,,,,,,
1221,5ad09572b54aae483e5699e1,0,,,,,,,,
1222,5ad052672dbd85702a9af397,0,,,,,,,,
1223,5ad0b542b54aae483e5dd10f,0,,,,,,,,
1224,5ad01508e1eefe4896ef99e6,1,,,,,,,,
1225,5acff06f59c9413993a4e388,0,,,,,,,,
1226,5ad0b46e450fbc6efee50ad4,0,,,,,,,,
1227,5acf96bb3e75236a018f9e14,0,,,,,,,,
1228,5ad059a8897de54763856450,0,,,,,,,,
1229,5ad0890cb31aaa7021be6e33,0,,,,,,,,
1230,5ad00d9b0d39e8150cb0eb72,0,,,,,,,,
1231,5ad07fdc2d0c2a2e3fdb3617,0,,,,,,,,
1232,5ad0d185c077bc70099131eb,0,,,,,,,,
1233,5ad02204d0d3372f534fce67,0,,,,,,,,
1234,5ad062652dbd85702a9e5890,0,,,,,,,,
1235,5ad09a360a6fa92f88984b14,0,,,,,,,,
1236,5ad0896a6b4d03488adee3e4,0,,,,,,,,
1237,5ad02f196b4d03488aca9805,0,,,,,,,,
1238,5ad08bc41f0ca62f3b1c150e,0,,,,,,,,
1239,5ad04e45b31aaa7021b1ce59,0,,,,,,,,
1240,5ad04c132e6b536f0f26922b,1,,,,0.0,0.0,1.0,0.0,1.0
1241,5acf85f15f081c394d9bd5c4,0,,,,,,,,
1242,5ad094c3897de54763921bb0,0,,,,,,,,
1243,5ad0bd95bf06f46f099205e0,0,,,,,,,,
1244,5ad011e73e75236a019ab953,0,,,,,,,,
1245,5ad00a4a129734151731142b,0,,,,,,,,
1246,5ad0213cb4034470570fa41a,0,,,,,,,,
1247,5ad0d2bbf716a54769a590d0,0,,,,,,,,
1248,5ad08d4558f66b2e3491ce0a,0,,,,,,,,
1249,5ad034e3b54aae483e418443,0,,,,,,,,
1250,5ad0c824bf06f46f09951d4f,0,,,,,,,,
1251,5ad00a8a606d0c6b2d13aade,0,,,,,,,,
1252,5acfee75606d0c6b2d0df147,0,,,,2.0,0.0,0.0,0.0,0.0
1253,5ad032bcb31aaa7021ab6940,0,,,,,,,,
1254,5ad0338864fc0b48484549b2,0,,,,,,,,
1255,5ad0ca0d2e6b536f0f43155b,0,,,,,,,,
1256,5ad002b4243cbe6a8dd35310,1,,,,,,,,
1257,5ad06c285fabdf47f01045f4,0,,,,,,,,
1258,5ad030ca5fabdf47f002f63f,0,,,,,,,,
1259,5ad031ac5fabdf47f0033996,0,,,,,,,,
1260,5ad06b7b450fbc6efed567b6,0,,,,,,,,
1261,595d8f9b2d67ce3b1b36df70,0,,,,,,,,
1262,5ad042c4e1eefe4896fa8815,1,,,,,,,,
1263,5ad009eb129734151730fecf,0,,,,,,,,
1264,5ad00f515f081c394da875a9,1,,,,,,,,
1265,5ad04a70d0d3372f5358e85a,0,,,,,,,,
1266,5ad06e45b54aae483e4e2d01,0,,,,,,,,
1267,5ad01ff8f4edea6f04475ae9,0,,,,,,,,
1268,5ad022fe58f66b2e347a5708,0,,,,,,,,
1269,5ad019ea6b4d03488ac5ab28,1,,,,,,,,
1270,5ad013fabf06f46f096bce0a,0,,,,0.0,0.0,1.0,0.0,0.0
1271,5ad05c8c450fbc6efed22097,0,,,,,,,,
1272,5ad00b72243cbe6a8dd5358c,0,,,,,,,,
1273,5ad03a3bd0d3372f53554bb4,0,,,,,,,,
1274,5ad03775c077bc70096e0778,1,5ad03775c077bc70096e0778,True,delivered,,,,,
1275,5acf86c359c94139939ef891,0,,,,,,,,
1276,5acf29b09f140f327f2dcfa8,0,,,,,,,,
1277,5ad061d1b4034470571de554,0,,,,,,,,
1278,5ad0a5922d0c2a2e3fe3506b,0,,,,,,,,
1279,5ad04a732e6b536f0f263882,0,,,,0.0,0.0,1.0,0.0,0.0
1280,5ad0858eb40344705725c658,0,,,,,,,,
1281,5ad0d0b9450fbc6efeec9cd1,0,,,,,,,,
1282,5ad048d95fabdf47f008a6c9,1,,,,,,,,
1283,5ad0adb12862a62f3477afb1,0,,,,,,,,
1284,5acf92301297341517274358,0,,,,,,,,
1285,5ad08c65699cc62e4614196b,0,,,,,,,,
1286,5acffe2f1198a238574a5f53,0,,,,,,,,
1287,5ad09f3cb31aaa7021c353fb,0,,,,,,,,
1288,5ad0553e22defc47ea265ae5,0,,,,,,,,
1289,5ad02a08f4edea6f0449b803,0,,,,,,,,
1290,5ad0117e402a596ad581d644,0,,,,,,,,
1291,5ad008d9606d0c6b2d134859,1,,,,,,,,
1292,5ad0b4bd897de547639986c0,0,,,,,,,,
1293,5ad0454a5fabdf47f007c903,0,,,,,,,,
1294,5acfc029331a0b15f47afbc8,0,,,,,,,,
1295,5ad0673cb31aaa7021b70877,0,,,,,,,,
1296,5acffa001f97433851bd3e87,1,,,,,,,,
1297,5acffcac0d39e8150cad1d1f,0,,,,,,,,
1298,5ad062dd5fabdf47f00e2808,0,,,,,,,,
1299,5ad05ff5e1eefe48960098c8,1,,,,,,,,
1300,5acf89773e75236a018e3a3c,0,,,,,,,,
1301,5ad06312c077bc700977863f,0,,,,,,,,
1302,5acffb3b402a596ad57d1013,0,,,,0.0,0.0,0.0,0.0,2.0
1303,5ad0d2f4e1eefe48961b11fc,0,,,,,,,,
1304,5ad0ca8258f66b2e34a0673b,0,,,,,,,,
1305,5ad00d708471893981b7932d,0,,,,,,,,
1306,5ad0334ac077bc70096cef3d,0,,,,,,,,
1307,5ad0215e6b4d03488ac76b58,0,,,,,,,,
1308,5ad0295c699cc62e46fe51b5,0,,,,,,,,
1309,5acfb1638e3ce2165719e417,1,,,,,,,,
1310,5ad07d6764fc0b4848559896,1,,,,,,,,
1311,5ad01dde22defc47ea1a4705,0,,,,,,,,
1312,5ad07635897de547638b8282,0,,,,,,,,
1313,5ad081c0450fbc6efeda1d4a,0,,,,,,,,
1314,5ad0067c243cbe6a8dd41583,1,,,,,,,,
1315,5ad0937c450fbc6efeddb6db,0,,,,,,,,
1316,5ad02130450fbc6efec50c9d,0,,,,,,,,
1317,5ad036c62862a62f345e00fa,0,,,,,,,,
1318,5ad06497450fbc6efed3e43d,0,,,,0.0,0.0,26.0,0.0,0.0
1319,59dd8ad98725264a697636e7,0,,,,,,,,
1320,5ad0c15a450fbc6efee84a77,0,,,,,,,,
1321,5ad040a82e6b536f0f24123f,0,,,,,,,,
1322,5acf83b23b855b6ae1dc721f,0,,,,,,,,
1323,5ad072d758f66b2e348c33bd,0,,,,,,,,
1324,5ad0afe6d0d3372f536edbee,0,,,,,,,,
1325,5ad013951f0ca62f3b018907,0,,,,,,,,
1326,5acff9751198a23857494a77,0,,,,,,,,
1327,5ad0341058f66b2e347e6e41,0,,,,,,,,
1328,5ad01fa72e6b536f0f1c6e78,1,,,,,,,,
1329,5acfecc0ac545f6b3856cdb3,0,,,,0.0,0.0,1.0,0.0,0.0
1330,5ad0799f699cc62e46100fe1,0,,,,,,,,
1331,5ad024ee6b4d03488ac84b81,0,,,,,,,,
1332,5ad0aff4b4034470572f292d,0,,,,,,,,
1333,5acfaa0a243cbe6a8dcc2e55,0,,,,,,,,
1334,5ad031b02d0c2a2e3fca04a3,0,,,,,,,,
1335,5ad023a3b31aaa7021a7c03f,0,,,,,,,,
1336,5ad052d3ecfb9e2e3a17157e,0,,,,,,,,
1337,5ad0b6512d0c2a2e3fe74d49,1,,,,0.0,0.0,1.0,0.0,0.0
1338,5ad0accb2e6b536f0f3b71fe,0,,,,,,,,
1339,5ad0241a2e6b536f0f1d7231,0,,,,,,,,
1340,5ad009f36077d1151e9cad90,1,,,,,,,,
1341,5ad017551f0ca62f3b025911,0,,,,,,,,
1342,5ad036092e6b536f0f21bdcc,0,,,,,,,,
1343,5acffd1d5f081c394da46760,1,,,,,,,,
1344,5ad08e3db54aae483e550503,0,,,,,,,,
1345,5acf8c353ed3c316475246a0,1,,,,,,,,
1346,5ad029bd22defc47ea1cf6e7,0,,,,,,,,
1347,5ad05ce2b31aaa7021b4f803,1,,,,,,,,
1348,5ad09e9eb31aaa7021c332b2,0,,,,,,,,
1349,59205e0b32599029e4f238f9,0,,,,,,,,
1350,5acff8220f015e1511cd0164,0,,,,,,,,
1351,5ad09e9758f66b2e349573e2,0,,,,,,,,
1352,5ad035505fabdf47f004206a,0,,,,0.0,0.0,0.0,0.0,1.0
1353,5ad07d2cd0d3372f5363bc0b,0,,,,,,,,
1354,5ad07ae52e6b536f0f308e18,0,,,,,,,,
1355,5ad0c6f0c077bc70098e4874,1,,,,,,,,
1356,5ad083c3d0d3372f53651622,0,,,,,,,,
1357,5ad0ad850a6fa92f889cb4dd,0,,,,,,,,
1358,5ad027146b4d03488ac8ceaf,0,,,,,,,,
1359,5ad063a222defc47ea296586,0,,,,,,,,
1360,5ad033eb64fc0b484845662c,0,,,,,,,,
1361,5ad024ad2d0c2a2e3fc70983,1,,,,0.0,0.0,0.0,0.0,1.0
1362,5ad096766b4d03488ae19fe7,0,,,,,,,,
