,userid,y
10449,5ad9c3a9b7252e2deea6ce5a,0
10450,5ad696766473c702c876fe76,1
10451,5ad8754572ad682de773eb45,1
10452,5ad7528fea83315078b15f77,1
10453,5ad6790d1af2a10286c8bdd0,0
10454,5ad6c744d79ce5362ba826cf,0
10455,5ad0096059c9413993aa6005,1
10456,5ad075742dbd85702aa259ec,0
10457,5ad161225fabdf47f036108c,0
10458,5ad6134b877bb10eb123b5fd,0
10459,5ad3018ed0d3372f53cf2064,0
10460,5ad8025acf40ed5072bee5bc,0
10461,5ad5971dd3abfa58f2d80055,0
10462,5ad43fe0c3e92279037be2fb,0
10463,5ada0092fef42f2ef01fecff,0
10464,5ad1af3864fc0b4848886f22,0
10465,5ad484f8a7ee6338afc4722c,0
10466,5ad07c24e1eefe489606c0bb,0
10467,5ad7e5f1619cf01c743410eb,1
10468,5ad8470cfffa6055118914ed,0
10469,5ad1fb91450fbc6efe1bbd5b,0
10470,5ad7f3152b0a6e3f177d6123,0
10471,5ad15bc31f0ca62f3b391372,0
10472,5ad548d4b853551fbb7d9045,1
10473,5ad8185cfbc9c85581ad9e9e,0
10474,5ad94c20fef42f2ef0f3d87c,0
10475,5ad7e4bdb5b9f21c7abb3cf3,0
10476,5ad49c17a16a54233ae87d3c,0
10477,5ad2025c6b4d03488a20b5a0,0
10478,5ad6f5af6473c702c88f5168,0
10479,5ad1f8871f0ca62f3b5aa766,0
10480,5ad2b58cd0d3372f53bde633,0
10481,5ad63a05afde0a35f0c07f1e,0
10482,5ad31b39b31aaa70212c9983,0
10483,5ad75a941c5e4151a398caab,0
10484,5ad4127b450fbc6efe70d4e3,0
10485,5ad9cc69f02a222eeb81de10,1
10486,5acffe2f1198a238574a5f53,1
10487,5ad47e894961eb2230746e91,0
10488,5ad7218886ada21d685a1dca,1
10489,5ad207220a6fa92f88d70480,0
10490,5ad08af62d0c2a2e3fdda19f,0
10491,5ad4483ef26ebb7914ce36ee,0
10492,5ad1a3ce2dbd85702ad495bf,0
10493,5ad812e322a4f455a57fa0e6,0
10494,5ad061d1b4034470571de554,0
10495,5ad18e8f450fbc6efe04a060,0
10496,5ad8b1d0fdb0032d7b97c495,0
10497,5ad8230c99e52b7d87bdd923,0
10498,5ad818c78040ab7bc6906e77,0
10499,5ad75a8e6eabd43e4259c209,0
10500,5ad462bdd9cb487a03372bc7,0
10501,5ad561360539bf2341caf6ef,1
10502,5ad7dcb41c5e4151a3a683e5,0
10503,5ad45ea17235a11a4649b92a,0
10504,5ad6f785f885c13600437399,1
10505,5ad9a0451cbf5f565cd2e40a,0
10506,5ad5965ac35c38591bb014d4,0
10507,5ad2ab70450fbc6efe31313c,0
10508,5ad00434606d0c6b2d124f1f,0
10509,5ad9e2fef02a222eeb871736,0
10510,5ad1c9562862a62f34a4d8da,0
10511,5ad94c46d5b3a95616398f2a,0
10512,5ad5764cba15b6556c5e60a9,0
10513,5ad6193330fd0234a18655ce,0
10514,5ad9fb4099833e560571f273,0
10515,5ad61458afde0a35f0bb2714,1
10516,5ad22249b403447057704c99,0
10517,5ad6b55c5913f001e875dbf0,0
10518,5ad5bf78afde0a35f0a4a040,1
10519,5ad59d669896e8590f1737d8,0
10520,5ad19ddf450fbc6efe07c682,0
10521,5ad9be898035845523ebc1a7,0
10522,5ad7e7e92fc4b41d62a8edea,0
10523,5ad2fcdf699cc62e46795504,0
10524,5ad832c170ca5f54969961bb,0
10525,5ad45a057235a11a4648ad9b,0
10526,5ad69f9ff885c136002cbb3e,1
10527,5ad076a02e6b536f0f2f8318,1
10528,5ad6877771b96236083536a4,1
10529,5ad98df745157c2f30365c7b,0
10530,5ad0a8712dbd85702aad44f6,0
10531,5ad086ee22defc47ea3129db,0
10532,5ad81c920da87f125c671488,0
10533,5ad817e570ca5f549692cf54,0
10534,5ad8294f9875cf558702372a,0
10535,5ad7d87d1c5e4151a3a5a2e6,0
10536,5ad22070bf06f46f09cfb757,0
10537,5ad18245bf06f46f09ac8c39,0
10538,5ad867d119276a2cf47cbf02,0
10539,5ad9a60cfdb0032d7bbfb83d,0
10540,5ad9dd66e9b0c055163f20cc,1
10541,5ad552d92607f51ee14319f4,0
10542,5ad83b2ba96a3e7cae20b35a,0
10543,5ad340061f0ca62f3b91232f,1
10544,5ad6e3570393d70e9c82aa5e,0
10545,5ad962fd0b5c27551c1513a7,0
10546,5ad447fb0a92ce790820af80,0
10547,5ad0640358f66b2e34890f2b,1
10548,5ad4af076846542226864489,0
10549,5ad967beed624f2d7595a14e,0
10550,5ad4a2ce8883a02335ea2d4c,0
10551,5ad82961e411527ccf3d2db2,1
10552,5ad723431c5e4151a38ac8b8,1
10553,5ad346332862a62f34e6be5d,1
10554,5ad6efd92df6e90d8765e4fd,0
10555,5ad3117564fc0b4848c40f7a,0
10556,5ad3f74df4edea6f04ee021e,0
10557,5ad9c394eaff502dc307974a,0
10558,5ad60748f885c1360018c6f6,0
10559,5ad1bc5eb54aae483e86606a,0
10560,5ad994e20966b92de170c0e6,1
10561,5ad6756b9b89de032c27dbbd,0
10562,5ad6e3feafde0a35f0dd42b7,0
10563,5ad9c5f80b5c27551c2cd4ad,1
10564,5ad1ba4222defc47ea6410de,0
10565,5ad6e5405d3fa40d75a200dc,0
10566,5ad62b611af2a10286c611a3,0
10567,5ad076d164fc0b4848541cfc,0
10568,5ad9b1d4d5b3a9561651a671,1
10569,5ad5b5da9f89e5032638761a,1
10570,5ad45544c3e922790380d2a7,0
10571,5ad60b2c30fd0234a181ca5e,1
10572,5ad00d428471893981b78902,1
10573,5ad8221b8040ab7bc692d62b,0
10574,5ad7ff9c1c5e4151a3af2043,0
10575,5ad4a24e2607f51ee12a7d1c,1
10576,5ad80d37b0e98a1138be941b,0
10577,5ad141a6e1eefe48962273c7,0
10578,5ad96ed9fef42f2ef0fc267b,0
10579,5ad635ec9b89de032c26301a,0
10580,5ad313102e6b536f0fa0a307,1
10581,5ad439430f214e1bb71fb529,1
10582,5ad2a613ecfb9e2e3a772a50,0
10583,5ad74c039a0eb951e3ed2427,0
10584,5ad69ef35d3fa40d758ff16b,0
10585,5ad088dce1eefe4896096f99,1
10586,5ad8b165fdb0032d7b97a734,0
10587,5ad3157b2862a62f34dc308e,0
10588,5ad9edc119276a2cf4c81e09,0
10589,5ad7f66c1c5e4151a3acca6b,0
10590,5ad2ad9dc077bc7009d64177,0
10591,5ad2c7151f0ca62f3b76d3b8,0
10592,5ad0b208ecfb9e2e3a2b8d34,0
10593,5ad352b8f4edea6f04d8e58d,0
10594,5ad5afaf873c760cb286f3e6,0
10595,5ad35474bf06f46f09015d94,0
10596,5ad95de52ab5fa2cef3e6dc3,0
10597,5ad98a880b5c27551c1ed937,0
10598,5ada0047ed624f2d75bb7ccf,0
10599,5ad974350966b92de1694583,1
10600,5ad1cf562dbd85702add7e29,0
10601,5ad93f5599cd782e23caffde,0
10602,5ad889440b5c27551cf244c7,0
10603,5ad975761cbf5f565cc8bc63,1
10604,5ad4748687c5a01b5d4565e6,1
10605,5acff0cc606d0c6b2d0e5929,0
10606,5ad6bea1f885c1360034ff15,1
10607,5ad1477cf716a54769adbd6f,0
10608,5ad1de5e6b4d03488a18e3d1,0
10609,5ad0192fc077bc700966ae0c,0
10610,5ad32aba2d0c2a2e3f4de573,0
10611,5ad93e4a19276a2cf49db3ef,0
10612,5ad20f0058f66b2e34d590c0,0
10613,5ad8505fea15f22e1d16a268,0
10614,5ad562225adedb377d7c2bf7,0
10615,5ad6b0db1af2a10286d55fe1,1
10616,5ad9bbff0b5c27551c2a7c48,0
10617,5ad5b9229f89e50326392be2,0
10618,5ad7956618a1443f74f9557f,0
10619,5ad23e001f0ca62f3b694c2f,0
10620,5ad74d92ea83315078afe6f0,0
10621,5ad2e5d158f66b2e34f3a138,1
10622,5ad30dbcbf06f46f09f1df0a,0
10623,5ad04d0e2e6b536f0f26c265,1
10624,5ad48abda16a54233ae4952b,0
10625,5ad4325ab31aaa70215bbc91,0
10626,5ad6cbbfc6a9050d81c6e069,1
10627,5ad0d3a1450fbc6efeed47bf,0
10628,5ad80da822a4f455a57e6a71,1
10629,5ad086af2e6b536f0f3300f6,1
10630,5ad3290fb40344705797917e,0
10631,5ad76a12dc9d40518b90f068,0
10632,5ad1d51458f66b2e34c866af,0
10633,5ad6b5857610fa34a7f44d71,0
10634,5ad920fe0966b92de1560a18,0
10635,5ad097c8b54aae483e571a0b,1
10636,5ad215e80a6fa92f88daceff,0
10637,5ad3640758f66b2e340f5050,0
10638,5ad68a01c6a9050d81b5e822,1
10639,5ad544c10539bf2341c401d0,0
10640,5ad5a04ea6554f5256028081,0
10641,5ad9bcf972ad682de7b0714e,1
10642,5ad9c66ac2639b2dd924a07b,1
10643,5ad16951f716a54769b49255,0
10644,5ad7fe94cf40ed5072bdee0f,1
10645,5ad86c0072ad682de771f142,0
10646,5ad1e6216b4d03488a1a801b,0
10647,5ad54f56fcf4af39557dfbdf,0
10648,5ad6f74171b96236085230af,1
10649,5ad8136079ffde558deae6f6,1
10650,5ad21181f4edea6f04a45a66,0
10651,5ad403ce6b4d03488a70ccf4,0
10652,5ad9dad499cd782e23efee3a,1
10653,5ad35ae4e1eefe489686264b,0
10654,5ad7278cd31cef1c6d66f5ab,0
10655,5ad45fe087c5a01b5d409fed,0
10656,5ad2f78af4edea6f04c57a98,1
10657,5ad4cd72c69ddd38937f932a,1
10658,5ada072ce9b0c055164ade8a,0
10659,5ad00bac3e75236a01993887,1
10660,5ad15b1f2e6b536f0f517710,0
10661,5ad0a90cd0d3372f536d445a,1
10662,5ad9dcef2ab5fa2cef5d80de,0
10663,5ad497ffbcb95d1edb121a2a,0
10664,5ad60f41e997750d7b119aae,1
10665,5ad1ee9eb31aaa7021fc2d07,0
10666,5ad20ed9e1eefe48964e6d9f,0
10667,5ad7397c86ada21d685fc0a9,0
10668,5ad7578bbb3a711dbb78752d,0
10669,5ad40984d0d3372f53fa2675,1
10670,5ad71afb65962201ed54901e,1
10671,5ad4548ac3e922790380b055,0
10672,5ad98254ed624f2d759c6213,0
10673,5ad46af27a433b7ce715d9e4,0
10674,5ad601186473c702c86321ca,1
10675,5ad76026dc9d40518b8e3640,0
10676,5ad9e4aceaff502dc30f939b,1
10677,5acfeb57606d0c6b2d0d7674,0
10678,5ad0a3842dbd85702aac277d,0
10679,5ad24200d0d3372f53b47af2,1
10680,5ad12f371f0ca62f3b3288b1,1
10681,5ad5dcd3d79ce5362b7e9d40,0
10682,5ad0164fbf06f46f096c53e5,1
10683,5ad8915ec2639b2dd9ec7930,1
10684,5ad310e32d0c2a2e3f4880ae,0
10685,5ad0890cb31aaa7021be6e33,0
10686,5ad93d0772ad682de79194d9,1
10687,5ad20b75c077bc7009c3dacf,0
10688,5ad0b1692862a62f34788936,1
10689,5ad36c74ecfb9e2e3aa31b78,0
10690,5ad350f7897de54763092c9d,1
10691,5ad1aeac2862a62f349f62da,0
10692,5ad82228fbc9c85581b04e44,0
10693,5ad27b83f716a54769e34bc8,0
10694,5ad18e2db54aae483e7d33b4,0
10695,5ad05d0decfb9e2e3a19284d,1
10696,5ad023bdecfb9e2e3a0ca1b1,0
10697,5ad04a926b4d03488ad10f92,0
10698,5ad2acc9f716a54769e97735,0
10699,5ad1ae49b31aaa7021ee998e,0
10700,5ada073ffdb0032d7bd8c1d5,0
10701,5ad60b232df6e90d873ea40e,0
10702,5ad60e3dafde0a35f0b91129,1
10703,5ad571bee51cfe3cfd0209fc,0
10704,5ad9afce1cbf5f565cd69633,0
10705,5ad2b0e858f66b2e34e7a824,0
10706,5ad2c649e1eefe489665ca29,1
10707,5ad80f9770ca5f549690bf80,0
10708,5ada009b45157c2f30529d85,0
10709,5ad13c3058f66b2e34a9243f,0
10710,5ad5a3ac16e3c0493f1b88c9,0
10711,5ad04cf6b31aaa7021b186d9,0
10712,5ad5ea9b71b96236081f3cc3,0
10713,5ad9c3a8fffa605511d13b9a,1
10714,5ad019dcd0d3372f534dd0e2,0
10715,5ad6e8dd5d3fa40d75a2e49e,1
10716,5ad028d8b54aae483e3e8e5f,1
10717,5ada032aeaff502dc3188dbc,1
10718,5ad36132b31aaa70213c2360,0
10719,5ad0e7aad0d3372f537b5a7d,0
10720,5ad1655d1f0ca62f3b3b1b11,0
10721,5ad4a989a7ee6338afcd3d2a,0
10722,5ad3f4fdbf06f46f09150b5d,0
10723,5ad8981799cd782e23b49886,0
10724,5ad1bdcef716a54769c64f8d,1
10725,5ad2bb80699cc62e466b1a1d,0
10726,5ad6c9458819f10281bf59a1,1
10727,5ad34fabb31aaa7021379799,0
10728,5ad30323f4edea6f04c8028b,1
10729,5ad4c2d08883a02335f376ef,0
10730,5ad0c994897de547639f0291,0
10731,5ad62d3d65962201ed2a858f,0
10732,5ad584b9d91d7207840ab300,0
10733,5ad32fbc2e6b536f0fa6c577,0
10734,5ad9f4a72ab5fa2cef63d014,0
10735,5ad7f2133a9122518697f634,0
10736,5ad333f12d0c2a2e3f4fd311,0
10737,5ad9c3b6fffa605511d13fa6,1
10738,5ad9c98ffffa605511d2a36e,0
10739,5ad02cdef4edea6f044a5bba,0
10740,5ad314c4ecfb9e2e3a8f3c3d,0
10741,5ad227d02e6b536f0f7ea8f6,0
10742,5ad7f3ded31cef1c6d87db56,1
10743,5ad8cbaf99833e56053a3a2b,1
10744,5ad787a818a1443f74f8e2d9,0
10745,5ad2ab6222defc47ea879473,0
10746,5ad7ed1bd31cef1c6d86268c,0
10747,5ad7e27a18a1443f74ff3094,1
10748,5ad06e48bf06f46f097fd121,0
10749,5ada04e1fdb0032d7bd81220,0
10750,5ad31237e1eefe4896768c57,0
10751,5ad77ebfef2ae95065d88390,0
10752,5ad60d8fd79ce5362b8c529b,1
10753,5ad9946d72ad682de7a700c1,1
10754,5ad2f44d6b4d03488a44dde0,0
10755,5ad05b531f0ca62f3b119177,0
10756,5ad5fd745d3fa40d75790dc9,1
10757,5ad6cb84afde0a35f0d6b337,0
10758,5ad96a0819276a2cf4a865da,0
10759,5ad44a2a0a92ce7908213128,0
10760,5ad0503d1f0ca62f3b0f4278,0
10761,5ad052a564fc0b48484c4747,0
10762,5ad81285657f047d134deca4,0
10763,5acff5285f081c394da2bbab,0
10764,5ad9b537d5b3a956165261c0,0
10765,5ad22a91bf06f46f09d1fb58,0
10766,5ad01319ecfb9e2e3a08de9f,0
10767,5ad011cd3e75236a019ab2cf,1
10768,5ad73390b5b9f21c7aa16f74,1
10769,5ad88ba91cbf5f565ca1cd12,0
10770,5ad609f3d4de660e8e162b8b,0
10771,5ad0a851699cc62e461a06ad,0
10772,5ad09f9e450fbc6efee04447,0
10773,5ad976f9b7252e2dee94bf35,0
10774,5ad7e7621c5e4151a3a8ead2,0
10775,5ad7e7191c5e4151a3a8e148,0
10776,5ad59885d3abfa58f2d85121,0
10777,5ad18aa6e1eefe489631e107,0
10778,5ad5699ae51cfe3cfd002311,1
10779,5ad6f62fe7772c02c27af61b,1
10780,5ad75000b5b9f21c7aa858ce,0
10781,5ad0036cac545f6b385b6073,0
10782,5ad5e86a65962201ed186d88,0
10783,5ad2d146d0d3372f53c43201,0
10784,5ad12bf058f66b2e34a7fcec,1
10785,5ad33a802d0c2a2e3f512751,1
10786,5ad9f982fffa605511df4f38,0
10787,5ad9ab2deaff502dc301c511,1
10788,5ad608c165962201ed21d0e7,0
10789,5ad88da88035845523b43dbe,0
10790,5ad1f403d0d3372f53a47ebe,0
10791,5ad365505fabdf47f0963fa9,0
10792,5ad36454f4edea6f04ddae94,0
10793,5ad6acab7610fa34a7f1e4e7,0
10794,5ad86ba0eaff502dc3c79240,0
10795,5ad9e10bfdb0032d7bcdbc28,0
10796,5ad8587b45157c2f30ff97e4,0
10797,5ad0b6b2f4edea6f04693be5,0
10798,5ad968fdf02a222eeb6a3a45,0
10799,5ad01ef2e1eefe4896f1ce40,0
10800,5acf9888b96dcb3959eafc90,0
10801,5ad032195fabdf47f003572c,0
10802,5ad2b0be1f0ca62f3b71ca52,1
10803,5ad3fe32c077bc7009110053,0
10804,5ad71cdd33694634ad452572,1
10805,5ad013e71f0ca62f3b019990,1
10806,5ad47747063a377a5879878c,0
10807,5ad16a26ecfb9e2e3a433d94,0
10808,5ad0a0820a6fa92f8899b66c,0
10809,5ad4cb29fcf4af3955716715,0
10810,5ad73c073a912251867d43ad,0
10811,5ad94817d5b3a95616388776,1
10812,5ad2ae71f716a54769e9d09f,0
10813,5ad0a9edc077bc700986ce5c,0
10814,5ad012f31198a238574f0f5d,0
10815,5ad6c72fd79ce5362ba82104,0
10816,5ad7b9b4ef2ae95065d9e8dc,0
10817,5ad05f11b54aae483e4ad3f0,0
10818,5ad851a999cd782e23a51526,1
10819,5ad009f36077d1151e9cad90,1
10820,5ad71568587765349cd96309,0
10821,5ad30455b54aae483ebce2d6,0
10822,5ad77f2a0a35f31d81345611,1
10823,5ad84255e9b0c05516eefc2c,0
10824,5ad9e7a245157c2f304b66f4,0
10825,5ad16fe26b4d03488a010c66,1
10826,5ad9c45e72ad682de7b24b4d,1
10827,5ad3061c22defc47ea9b5bc8,0
10828,5ad74cde0a35f31d81282dff,0
10829,5ad416e3c077bc7009174e7f,0
10830,5ad6e3ad9f89e5032672c0fc,0
10831,5ad69efbf885c136002c8a2d,0
10832,5ad8b06099833e5605343a2a,0
10833,5ad9bb7b2ab5fa2cef5553f0,0
10834,5ad13b4a5fabdf47f02f1f56,0
10835,5ad82814780cbb1133034d01,0
10836,5ad6d51ad79ce5362bac0e23,1
10837,5ad824b0e8ab3011bd425a46,0
10838,5ad45c51b3e7e21a52b4d42e,0
10839,5ad62df10393d70e9c668ca3,0
10840,5ad4816459a26f1ed53caaa4,0
10841,5ad67f9c1af2a10286c99199,0
10842,5ad0c86fc077bc70098ea6ec,0
10843,5ad05365f716a5476988052e,1
10844,5ad40598b54aae483ee6856b,0
10845,5ad1d71c2e6b536f0f6bd800,1
10846,5ad763accb443b1c6886365e,0
10847,5ad19d06f4edea6f048b467e,1
10848,5ad29edcf716a54769e6d658,0
10849,5ad584f306a90c07cc909407,0
10850,5ad9a8c91cbf5f565cd4f8e9,0
10851,5ad7205b2b0a6e3f175b13d4,1
10852,5ad35858e1eefe489685831e,0
10853,5ad1d31eb54aae483e8b2c27,0
10854,5ad04ed6b4034470571a07e8,0
10855,5ad0d4f0b54aae483e662624,0
10856,5ad8a40bfffa6055119e6526,0
10857,5ad77307d31cef1c6d7b111d,0
10858,5ad5baa5c6a9050d81947603,0
10859,5ad80125bb3a711dbb904340,0
10860,5ad925db9137a155ff2e023f,0
10861,5ad98d8cfdb0032d7bb9ed4f,0
10862,5ad896a31cbf5f565ca44ec8,1
10863,5ad978d30966b92de16a69f1,1
10864,5ad69f071af2a10286d0d5cd,1
10865,5ad59a0fd3abfa58f2d8a744,1
10866,5ad8cec5ea15f22e1d339ad2,0
10867,5ad200f6897de54763d14894,0
10868,5ad469a0063a377a5876aad1,0
10869,5ad6040ee7772c02c24eb7f1,0
10870,5ad5af427781976aa16ed1a1,0
10871,5ad56270a7fc9a222bae8c97,0
10872,5ad0a0e5bf06f46f098b1a40,0
10873,5ad1dc5158f66b2e34c9f8a6,0
10874,5ad2c3c8c077bc7009db2f30,0
10875,5ad33770897de5476303d072,0
10876,5ad807cc8040ab7bc68c6025,1
10877,5acfeeeeac545f6b38571aeb,0
10878,5ad191cd64fc0b48488269d4,1
10879,5ad16194b4034470574566e2,0
10880,5ad6a78ef885c136002ed7bd,0
10881,5ad4cd2aa7ee6338afd75ff0,0
10882,5ad9f2b4e9b0c0551644934b,0
10883,5ad85f07e9b0c05516f5ee84,0
10884,5ad23b08b403447057748958,0
10885,5ad9fed4fdb0032d7bd634c2,1
10886,5ad52d40ca981438f746d0f8,0
10887,5ad3647bb31aaa70213d10b4,0
10888,5ad02653ecfb9e2e3a0d3d99,1
10889,5ad9c88245157c2f304405f7,0
10890,5ad09c1f58f66b2e3494de8c,1
10891,5ad9e5bf72ad682de7ba2b73,0
10892,5ad34586ecfb9e2e3a996fa2,0
10893,5ad0dba2d0d3372f5379cfa9,0
10894,5ad6bfa97610fa34a7f6d265,1
10895,5ad2d353c077bc7009deba90,1
10896,5ad64301f885c1360022ccae,0
10897,5ad379d9f4edea6f04e377ae,0
10898,5ad2a28ab54aae483ea79790,1
10899,5ad5edb533694634ad09f2d2,0
10900,5ad88675eaff502dc3cd477f,0
10901,5ad6135ab05c0a0ee6f9a823,0
10902,5ad9f6720966b92de188239e,1
10903,5ad742a9619cf01c741d7da3,0
10904,5ad23ae76b4d03488a2ceada,1
10905,5ad97f4345157c2f3032ffa0,0
10906,5ad5bed45d3fa40d756aac24,1
10907,5ad88717fffa605511974e46,1
10908,5ad365022dbd85702a256d86,0
10909,5ad82d6a70ca5f5496982e43,1
10910,5ad59f3c5dd6124939d9d75b,0
10911,5ad5e213d79ce5362b7fb693,0
10912,5ad044b56b4d03488acfb2a8,0
10913,5ad34040f716a54769098964,0
10914,5ad4b6313f91eb223691230b,1
10915,5ad8349479ffde558df2ff5b,0
10916,5ad43c2c8c469f79f707156a,0
10917,5ad57aa398878c2de63225af,0
10918,5ad07374b31aaa7021b9bcc9,0
10919,5ad248912d0c2a2e3f2b5212,0
10920,5ad991cfb7252e2dee9b4d3d,0
10921,5ad256b2ecfb9e2e3a71a07d,0
10922,5ad9c23d19276a2cf4bd90c0,0
10923,5ad58041e51cfe3cfd05b315,1
10924,5ad953301cbf5f565cc03077,0
10925,5ad027c7450fbc6efec6779a,1
10926,5ad736fff729e13ec37527c0,0
10927,5ad19cf26b4d03488a0b3279,0
10928,5ad55ae468465422269d9cfb,0
10929,5ad0a1910a6fa92f8899f692,1
10930,5ad0bbd0699cc62e461e8b08,0
10931,5ad0a8dfc077bc7009868a3d,0
10932,5ad172002d0c2a2e3fff6548,0
10933,5ad07cd32e6b536f0f3106b6,0
10934,5ad707abe997750d7b3d4359,0
10935,5ad52b19b853551fbb777793,1
10936,5ad30e392dbd85702a1206b1,0
10937,5ad2ee3a699cc62e46762969,0
10938,5ad3e5d2f4edea6f04ea2b51,1
10939,5ad5788289285a3d84909251,0
10940,5ad33ba9b31aaa70213356ee,0
10941,5ad0663bc077bc700978292c,1
10942,5ad20042699cc62e46536788,0
10943,5ad87be00966b92de13fa73e,0
10944,5ad827e9b0e98a1138c55e9b,1
10945,5ad88f5ce9b0c05516009080,0
10946,5ad99e4f99833e56055ac183,0
10947,5ad2df8eb4034470578804b0,0
10948,5ad86fbf99cd782e23abc101,0
10949,5ad6cd5e6473c702c8855d7e,0
10950,5ad0450f2e6b536f0f24fe83,1
10951,5ad75da29a0eb951e3f29896,1
10952,5ad5997c791f8658137a3d89,0
10953,5ad7fe55ef2ae95065e65607,1
10954,5ad8a7b31cbf5f565ca92073,1
10955,5ad5bc38d79ce5362b775ed9,0
10956,5ad965f40966b92de1658bc9,0
10957,5ad6c1119f89e503266968f8,1
10958,5ad5d6b5877bb10eb11332d0,1
10959,5ad73dbd86ada21d6860c958,1
10960,5ad9d6a6dc59da2dcbe55868,0
10961,5ad03f145fabdf47f0067752,0
10962,5ad99e44d5b3a956164d28e6,0
10963,5ad6b0c55d3fa40d759468fd,0
10964,5ad03876897de547637e5d7d,0
10965,5ad6885e33694634ad1fdbfb,0
10966,5ad3264abf06f46f09f71fe3,0
10967,5ad29c762862a62f34c282eb,0
10968,5ad4247cb403447057c12900,0
10969,5ad6c5bd65962201ed3f9171,0
10970,5ad77805f7f7693f1c092fc6,0
10971,5ad9bf25e9b0c0551637c816,1
10972,5ad76fa1ef2ae95065d6b0fe,0
10973,5ad6d90b30fd0234a1a3fc9a,1
10974,5ad0cd832dbd85702ab6f2ca,0
10975,5ad189092862a62f349797e2,1
10976,5ad8a09d0b5c27551cf8012a,0
10977,5ad6918ae7772c02c2604466,1
10978,5ad5ce5c30fd0234a171b542,0
10979,5ad9b3890b5c27551c287cca,0
10980,5ad8c96ffef42f2ef0e74055,0
10981,5ad93a11dc59da2dcbc00f7f,0
10982,5ad9faa1ea15f22e1d6b2181,1
10983,5ad306b05fabdf47f080b6b8,0
10984,5ad9fc9be9b0c055164798bd,0
10985,5ad9fcf69137a155ff617ee8,1
10986,5ad07b37b31aaa7021bb80d8,0
10987,5ad70faf8819f10281d11041,1
10988,5ad1e442450fbc6efe1665b8,0
10989,5ad3671458f66b2e3410392f,0
10990,5ad5a2a3013a9e580d236289,0
10991,5ad225a8b31aaa7021091204,1
10992,5ad60b255d3fa40d757dfec2,0
10993,5ad97e2d72ad682de7a1c933,1
10994,5ad8ae86ed624f2d757b8cac,0
10995,5ad1f91cecfb9e2e3a621bac,0
10996,5ad689db877bb10eb12debae,1
10997,5ad0d610e1eefe48961beab6,0
10998,5ad2c412bf06f46f09e19b9d,0
10999,5ad2f452c077bc7009e5f321,0
11000,5ad6fee85913f001e8888462,0
11001,5ad13fe6699cc62e462b58c1,0
11002,5ad603f19b89de032c1b2189,0
11003,5ad3404a897de547630584f9,0
11004,5ad47e74ddf5d237820b2e9c,0
11005,5ad0eb1ac077bc7009952af1,1
11006,5ad5d5c5b05c0a0ee6e90cce,1
11007,5ad092912e6b536f0f358b27,0
11008,5ad57ba089285a3d849152e3,0
11009,5ad1dda7c077bc7009b98ba2,0
11010,5ad60581d79ce5362b895fde,0
11011,5ad3451f2d0c2a2e3f5375a9,0
11012,5ad783072fc4b41d62a1111b,0
11013,5ad0a67f58f66b2e34974ce6,0
11014,5ad89a5dfef42f2ef0db21e8,0
11015,5ad9797afef42f2ef0fed905,0
11016,5ad00ea8c65e2e16630c0404,1
11017,5ad5dcf59b89de032c1126b4,0
11018,5ad9e758f02a222eeb88306d,0
11019,5ad0a208699cc62e46189fec,1
11020,5ad6139fe7772c02c25443fd,0
11021,5ad0b89e897de547639a8810,0
11022,5ad2d0e00a6fa92f88f2c76f,0
11023,5ad1d5abecfb9e2e3a5a5179,0
11024,5ad586a0067a6b12103b6d3a,1
11025,5ad06d0e450fbc6efed5b6bc,0
11026,5ad9d5c619276a2cf4c20695,0
11027,5ad88284c3e6312f16385ce1,1
11028,5ad94a18fdb0032d7ba943ff,1
11029,5ad95c9f9137a155ff3a6142,0
11030,5ad5cbb1877bb10eb110cac3,0
11031,5ad5a4e2873c760cb2847212,0
11032,5ad804b8cf40ed5072bf8688,0
11033,5ad98d5a45157c2f30363906,1
11034,5ad6b6cbd4de660e8e2f13d6,0
11035,5ad75d84dc9d40518b8d6972,1
11036,5ad44377e7ac2f790afe78fe,0
11037,5ad9392299cd782e23c98bf1,0
11038,5ad6b9ddd79ce5362ba4d216,0
11039,5ad9719e19276a2cf4aa536a,0
11040,5ad19e22b31aaa7021eb4bd3,0
11041,5ad6de368819f10281c51b67,0
11042,5ada029f19276a2cf4ce76a5,1
11043,5ad561d9fcf4af395582aa28,1
11044,5ad2c69b2dbd85702a0298d6,0
11045,5ad21fd0b4034470576fb95a,0
11046,5ad44945063a377a586f7f5b,0
11047,5ad6d6de9f89e503266f6a7d,1
11048,5ad714e6877bb10eb150d61f,1
11049,5ad9c719fdb0032d7bc7655e,0
11050,5ad438b9889bc17d6652047b,0
11051,5ad945352ab5fa2cef385671,0
11052,5ad740b218a1443f74e93f8f,1
11053,5ad407b864fc0b4848ea76e3,1
11054,5ad21763c077bc7009c6ff1d,0
11055,5ad84eb572ad682de76b6b71,1
11056,5ad9f6dae9b0c0551645bfaf,1
11057,5ad293541f0ca62f3b6caeaa,1
11058,5ad93e4ab7252e2dee86eee7,0
11059,5ad2124fecfb9e2e3a68421c,0
11060,5ad58aead8365f7614d1a147,0
11061,5ad802781c5e4151a3afee7a,1
11062,5ad88af199833e56052a0b82,1
11063,5ad8076ea91bfc5489fcfc2c,1
11064,5ad8daa8dc59da2dcbb8c5d6,0
